Артикул;Наименование;Номенклатура;Баркод;ТМ;20-February-2024;21-February-2024;22-February-2024;23-February-2024;24-February-2024;25-February-2024;26-February-2024;27-February-2024;28-February-2024;29-February-2024;01-March-2024;02-March-2024;03-March-2024;04-March-2024;05-March-2024;06-March-2024;07-March-2024;08-March-2024;09-March-2024;10-March-2024;11-March-2024;12-March-2024;13-March-2024;14-March-2024;15-March-2024;16-March-2024;17-March-2024;18-March-2024;19-March-2024;20-March-2024;21-March-2024;22-March-2024;23-March-2024;24-March-2024;25-March-2024;26-March-2024;27-March-2024;28-March-2024;29-March-2024;30-March-2024;31-March-2024;01-April-2024;02-April-2024;03-April-2024;04-April-2024;05-April-2024;06-April-2024;07-April-2024;08-April-2024;Остаток;Предмет;Процент комиссии;Стоимость логистики;Стоимость хранения;Себестоимость;Цена до скидки;Скидка;Цена;Комиссия в рублях;НДС;Налог на прибыль;Налог;Прибыль;Наценка;Процент налога
Z0241;Набор рюмок с кувшином, черненое золото;166643940;4651762566004;Your Highball;4;1;2;0;0;1;2;0;1;3;2;2;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;0;2;2;0;0;2;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;0;70;Рюмки;20;117.0;1.04;858.1;2785.0;7.0;2590;595.6999999999999;169.86666666666665;165.98166666666668;335.84833333333336;663.926666666667;77.37;12.967117117117118
Z0244;Набор рюмок, золото;166643943;4651867882221;Your Highball;2;0;0;0;0;0;0;0;3;0;2;0;0;0;1;1;0;0;0;0;1;0;1;0;2;1;0;0;0;1;2;1;1;0;0;1;0;1;0;0;0;0;1;0;0;3;0;0;0;127;Рюмки;20;117.0;1.04;581.01;1849.0;9.0;1682;386.86;99.52166666666668;96.99866666666665;196.52033333333333;387.99466666666666;66.78;11.683729686880698
A6704;Бутылка для воды синяя;166193181;4648640456878;Shark Fit;8;13;16;13;5;3;8;5;2;5;13;3;5;8;8;3;3;5;4;2;1;8;7;2;5;3;2;5;3;8;6;4;3;3;4;3;4;2;2;0;2;0;1;0;2;2;2;5;2;307;Бутылки для воды;18;54.0;-0.15999999999999998;147.59;552.0;4.0;529;111.09;36.05333333333334;35.25983333333333;71.31316666666667;141.03933333333325;95.56;13.480749842470072
Z0240;Набор рюмок с кувшином, золото;166643939;4650817354351;Your Highball;4;1;1;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Рюмки;20;117.0;1.04;772.29;3323.0;7.0;3090;710.6999999999999;248.33499999999998;243.70000000000005;492.035;974.8000000000002;126.22;15.923462783171521
A3507;Папка -органайзер для документов 8 отделений;165103601;4644739127926;Parchment;8;16;12;8;6;11;11;9;8;8;13;7;6;8;10;6;9;4;6;12;9;4;9;9;9;7;8;14;4;2;6;6;10;9;9;3;2;10;8;1;1;0;14;21;12;5;4;3;8;1102;Папки канцелярские;15;79.2;0.32;56.64;338.0;11.0;300;54.0;18.36;17.910000000000004;36.27;71.64000000000001;126.48;12.090000000000002
Z0243;Набор рюмок с кувшином, черненое серебро;166643942;4651837892731;Your Highball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Рюмки;20;117.0;1.04;874.19;3849.0;7.0;3579;823.17;294.1066666666667;288.7381666666667;582.8448333333333;1154.9526666666666;132.12;16.285130855918784
30003;Термос с кружками, зеленый;168217028;4653807027136;Travel Friendly;3;7;3;0;1;1;1;1;1;2;2;1;1;2;1;3;1;1;0;1;4;4;1;2;0;2;1;0;2;2;3;3;1;1;1;2;2;1;1;1;2;2;5;1;5;5;6;0;2;306;Термосы;20;91.8;0.56;268.3;814.0;9.0;740;170.20000000000002;34.95;33.83999999999998;68.78999999999999;135.35999999999999;50.45;9.295945945945945
30004;Термос с кружками, синий;168217017;4653846809038;Travel Friendly;2;1;2;1;0;1;0;1;0;0;0;1;1;1;0;0;0;0;3;0;2;0;0;0;1;2;0;1;1;1;0;3;2;0;0;0;1;1;0;0;0;1;2;0;1;0;2;5;1;492;Термосы;20;91.8;0.56;268.3;814.0;9.0;740;170.20000000000002;34.95;33.83999999999998;68.78999999999999;135.35999999999999;50.45;9.295945945945945
50451;Опасная бритва со сменными лезвиями;165743399;4646526589535;REVOLUT;6;1;7;3;4;5;1;0;1;3;3;1;3;6;2;0;3;0;1;1;0;0;4;7;4;1;2;4;3;2;1;2;2;2;1;3;2;3;2;2;4;6;3;4;3;1;0;2;1;724;Бритвы опасные;23;54.0;0.32;549.19;1333.0;4.0;1279;332.53999999999996;57.21166666666666;55.29316666666668;112.50483333333334;221.17266666666663;40.27;8.796312223090956
A6703;Бутылка для воды розовая;166193180;4648611168823;Shark Fit;27;12;9;8;11;8;8;4;8;6;12;8;17;11;13;18;3;6;4;3;9;7;10;11;1;8;10;9;4;9;4;7;3;11;2;2;4;3;5;4;4;5;2;6;5;2;4;6;4;578;Бутылки для воды;18;54.0;-0.15999999999999998;151.71;520.0;4.0;499;104.79;31.41666666666668;30.668166666666664;62.08483333333334;122.6726666666666;80.86;12.441850367401472
A4500;Защитное ограждение для кровати;168209807;4653172774925;Kids Zone;0;0;1;1;2;1;0;0;1;0;1;1;0;1;1;1;0;1;0;1;2;1;3;2;1;2;1;2;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;2;1;0;0;0;2;608;Защитные барьеры детские;17;167.4;2.0;959.97;2742.0;11.0;2440;488.0;137.4383333333333;133.7783333333333;271.2166666666666;535.1133333333335;55.74;11.115437158469941
B0300;Подставка с антискользящим покрытием;168220288;4654525177929;Birdhouse;6;5;6;3;7;4;2;7;10;4;13;8;6;7;4;2;6;5;2;3;3;4;5;4;10;3;6;6;2;5;7;7;3;4;4;9;5;0;0;0;1;0;0;0;0;0;0;0;0;0;Держатели кухонные;20;142.20000000000002;1.52;215.22;1097.0;7.0;1020;234.6;71.33;69.8;141.13;279.19999999999993;129.73;13.836274509803921
A3508;Папка -органайзер для документов 12 отделений;165103608;4645049267654;Parchment;19;32;16;15;12;13;3;20;16;24;23;7;16;17;18;9;9;8;13;5;5;18;19;7;13;7;6;6;13;18;6;4;9;14;4;9;7;7;2;1;5;2;11;18;10;10;8;9;8;1473;Папки канцелярские;15;79.2;0.32;87.72;366.0;7.0;340;61.199999999999996;18.64666666666666;18.136666666666667;36.78333333333333;72.54666666666668;82.7;10.818627450980392
A6702;Бутылка для воды бирюзовая;166193179;4648546145173;Shark Fit;13;14;16;6;8;10;21;7;7;14;17;12;11;19;15;9;6;3;4;6;5;8;6;6;6;6;4;7;3;3;6;6;7;4;5;4;4;4;2;1;2;2;1;1;2;4;0;4;2;718;Бутылки для воды;18;54.0;-0.15999999999999998;151.71;520.0;4.0;499;104.79;31.41666666666668;30.668166666666664;62.08483333333334;122.6726666666666;80.86;12.441850367401472
Z0242;Набор рюмок с кувшином, бронза;166643941;4651812579251;Your Highball;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Рюмки;20;117.0;1.04;858.1;3796.0;7.0;3530;811.9;290.50000000000006;285.205;575.705;1140.8200000000002;132.95;16.308923512747878
Z0245;Набор рюмок, черненое золото;166643944;4652126684235;Your Highball;1;0;1;1;1;0;1;1;0;0;2;0;2;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;334;Рюмки;20;117.0;1.04;648.94;1968.0;7.0;1830;420.90000000000003;107.1933333333333;104.44833333333332;211.64166666666662;417.7933333333332;64.38;11.565118397085607
30005;Термос с кружками, графитовый;168217019;4654274062798;Travel Friendly;1;1;3;0;2;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;6;0;0;1;0;0;0;1;0;0;0;2;2;0;1;1;2;1;2;0;375;Термосы;20;91.8;0.56;268.3;814.0;9.0;740;170.20000000000002;34.95;33.83999999999998;68.78999999999999;135.35999999999999;50.45;9.295945945945945
B0178;Органайзер для проводов, 41,4*16,6*14,2 см, белый;163522430;4640282409694;Birdhouse;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Держатели проводов;15;117.0;1.04;510.74;1970.0;0.0;1970;354.59999999999997;164.61000000000004;161.65499999999997;326.265;646.6200000000001;126.6;16.561675126903552
G0284;Наколенники с медной нитью, L;166193865;4648957260304;Shark Fit;2;2;2;0;2;1;3;5;1;3;1;5;4;6;8;3;3;3;5;4;2;1;5;2;2;2;1;2;0;1;2;1;3;3;1;2;1;3;4;6;3;10;3;2;4;1;3;1;2;568;Наколенники;20;54.0;0.32;242.36;688.0;7.0;639;146.97;32.611666666666665;31.653166666666664;64.26483333333333;126.61266666666667;52.24;10.057094418362023
30002;Термос с кружками, черный;168217024;4653415372116;Travel Friendly;0;0;3;2;0;1;0;1;0;0;0;1;0;1;2;1;0;2;0;1;1;2;2;2;0;1;2;1;3;2;1;2;0;2;0;0;1;2;0;0;2;1;3;1;0;0;3;1;2;305;Термосы;20;91.8;0.56;268.3;814.0;9.0;740;170.20000000000002;34.95;33.83999999999998;68.78999999999999;135.35999999999999;50.45;9.295945945945945
G0285;Наколенники с медной нитью, XL;166193865;4648877486747;Shark Fit;2;1;3;1;2;1;2;0;1;1;2;2;4;7;3;0;1;2;1;1;1;2;0;1;1;0;0;1;0;1;0;3;1;1;2;0;0;1;2;2;1;0;2;3;0;2;2;0;0;530;Наколенники;20;54.0;0.32;224.47;688.0;0.0;639;146.97;35.593333333333334;34.63483333333334;70.22816666666668;138.53933333333327;61.72;10.990323422013565
G0283;Наколенники с медной нитью, M;166193865;4648894810020;Shark Fit;0;0;2;0;0;1;1;1;3;1;7;3;6;5;5;6;2;1;6;4;0;0;7;0;5;1;0;4;2;1;4;2;5;2;0;1;3;3;4;2;3;3;3;3;3;0;3;3;3;596;Наколенники;20;54.0;0.32;242.36;688.0;0.0;639;146.97;32.611666666666665;31.653166666666664;64.26483333333333;126.61266666666667;52.24;10.057094418362023
50292;Сушилка посуды средняя;156998579;4628541152536;Shiny Kitchen;1;1;1;2;1;1;0;1;2;2;0;1;2;0;2;1;0;1;2;1;0;0;1;1;3;2;2;1;4;1;0;2;3;0;3;0;2;1;3;1;1;0;1;1;4;3;2;1;1;167;Сушилки для посуды;20;318.6000000000001;4.88;400.13;1007.0;11.0;896;206.08;-4.801666666666698;-6.145666666666688;-10.947333333333386;-24.582666666666732;-6.14;-1.221800595238101
22403;Кусачки маникюрные, синие;169063366;4656460603419;REVOLUT;1;2;5;1;2;4;5;3;0;9;26;20;15;15;3;12;4;2;0;6;5;4;3;8;1;4;6;2;6;3;2;7;1;3;2;2;2;1;2;5;5;2;1;3;1;2;2;6;1;465;Кусачки маникюрные;23;54.0;0.32;231.69;571.0;0.0;571;148.46;22.80833333333333;21.951833333333333;44.76016666666666;87.80733333333333;37.9;7.838908347927612
51001;Зеркало косметическое с подсветкой;169456944;4656934465666;REVOLUT;8;4;6;2;10;11;10;13;7;10;15;14;19;6;10;11;9;5;9;12;4;8;7;2;7;6;3;4;7;5;7;2;6;9;1;6;2;3;3;7;9;4;8;4;8;4;5;7;5;669;Зеркала косметические;23;66.60000000000001;0.08000000000000002;316.34;920.0;0.0;920;239.2;49.64333333333334;48.26333333333334;97.90666666666668;193.05333333333337;61.03;10.642028985507247
29726;Плечики детские розовые;169890225;4658306818827;Birdhouse;6;8;4;2;1;6;4;7;5;5;6;5;9;4;3;9;4;4;5;9;11;2;8;6;7;7;8;7;4;5;7;3;6;7;9;5;11;5;2;3;6;7;4;6;1;3;3;4;1;108;Вешалки-плечики;17;104.4;0.8;121.14;525.0;0.0;525;105.0;32.41;31.622500000000002;64.0325;126.49000000000001;104.42;12.196666666666667
G0638;Ночник Майнкрафт колба;169455537;4656689683971;Ocean of Light;1;1;1;3;0;2;0;8;14;8;18;11;10;17;17;9;11;11;6;5;9;5;12;17;10;3;7;10;3;5;3;5;5;4;2;2;2;2;5;0;1;2;2;1;1;0;1;0;4;522;Ночники;19;54.0;-0.15999999999999998;590.75;1500.0;0.0;1500;330.0;87.54166666666666;85.29166666666669;172.83333333333334;341.16666666666663;57.75;11.522222222222224
50293;Сушилка посуды большая;156998580;4628881888164;Shiny Kitchen;5;2;2;0;1;1;1;0;0;0;3;3;2;0;0;1;1;1;0;1;0;0;1;1;0;1;0;1;1;2;1;0;0;0;0;2;0;2;3;0;0;0;2;0;5;5;5;9;2;389;Сушилки для посуды;20;394.20000000000005;6.32;476.38;1006.0;11.0;895;205.85;-30.238333333333344;-31.580833333333352;-61.819166666666696;-126.32333333333335;-26.52;-6.907169459962759
J0200;Набор ножей с подставкой;168208773;4653135002843;Shiny Kitchen;14;16;9;8;16;14;17;11;14;20;26;21;11;14;14;14;9;6;4;3;8;7;4;9;9;8;3;6;8;5;5;6;1;5;3;3;3;8;7;6;4;2;9;5;6;4;10;2;3;512;Ножи кухонные;20;91.8;0.56;342.87;1107.0;0.0;1107;254.61;69.61999999999999;67.95949999999999;137.5795;271.83799999999997;79.28;12.42813911472448
22402;Кусачки маникюрные, красные;166644227;4649982919847;Revolut;7;4;2;5;1;1;3;7;0;6;33;14;12;9;8;4;3;6;7;19;13;4;9;8;10;6;10;7;4;3;7;3;3;2;6;8;2;1;2;2;0;0;3;0;3;4;5;3;3;2083;Кусачки маникюрные;23;54.0;0.32;231.69;571.0;0.0;571;148.46;22.80833333333333;21.951833333333333;44.76016666666666;87.80733333333333;37.9;7.838908347927612
A2103;Диффузор насадка для фена;176118365;4656792786361;Revolut;8;11;5;9;4;4;8;10;13;8;7;5;17;6;7;4;5;4;7;9;9;13;6;8;6;4;12;13;7;8;6;13;2;10;10;10;4;3;5;7;3;5;6;7;4;6;6;3;1;843;Насадки для фенов;15;91.8;0.56;263.17;790.0;0.0;790;142.20000000000002;48.80500000000001;47.61999999999998;96.42499999999998;190.47999999999988;72.38;12.205696202531643
G0910;Очки для плавания;169455286;4656620320842;SS&Y Group;11;6;7;7;0;7;10;7;5;5;6;11;5;4;5;9;3;4;4;3;11;17;10;9;21;0;6;7;8;18;6;7;9;7;3;8;8;7;10;12;11;7;9;8;8;1;15;8;7;363;Очки для плавания;20;54.0;0.32;223.17;938.0;20.0;750;172.5;50.05500000000001;48.93;98.98500000000001;195.72000000000003;87.7;13.198000000000002
22818;Обложка для паспорта с RFID защитой, коричневый;164218634;4644081860182;Travel Friendly;10;8;2;1;1;1;3;2;4;5;12;7;10;9;4;5;1;6;2;3;6;4;2;3;5;2;6;4;1;7;3;2;2;2;3;2;1;3;2;2;3;1;1;3;1;0;1;2;0;697;Обложки;23;54.0;0.32;156.19;510.0;0.0;510;132.6;27.868333333333332;27.103333333333342;54.97166666666668;108.41333333333333;69.41;10.778758169934642
B0270;Шланг для душа, 1,5м;168222930;4655511175745;Birdhouse;26;28;16;17;26;34;22;18;15;7;12;16;13;10;12;7;4;6;14;9;12;14;3;5;2;4;7;2;4;3;3;2;5;2;6;5;3;2;1;5;2;6;6;3;2;5;4;1;0;587;Шланги для душа;19;79.2;0.32;154.4;560.0;0.0;560;123.19999999999999;33.866666666666674;33.02666666666667;66.89333333333335;132.1066666666667;85.56;11.945238095238098
B0271;Шланг для душа, 2м;168247614;4656436888376;Birdhouse;18;19;14;16;20;20;13;29;28;17;20;17;24;22;19;21;9;11;14;12;15;17;17;8;12;20;13;6;11;9;13;5;10;12;6;5;11;5;7;6;7;11;12;3;5;0;1;12;5;662;Шланги для душа;19;79.2;0.32;177.67;680.0;0.0;680;149.6;45.58833333333334;44.56833333333335;90.1566666666667;178.27333333333334;100.34;13.258333333333338
G0521;Игрушка для кошек 90см;169888398;4657832618550;SS&Y Group;6;5;4;8;3;1;4;3;2;4;7;5;8;9;4;4;5;2;8;6;4;3;5;3;0;5;6;10;5;4;8;11;3;3;2;6;3;4;4;6;8;2;8;8;5;6;5;2;6;226;Игрушки для животных;12;66.60000000000001;0.08000000000000002;105.22;384.0;0.0;384;57.599999999999994;25.763333333333343;25.187333333333335;50.95066666666668;100.74933333333331;95.75;13.26840277777778
29725;Плечики детские белые;169890237;4658148574035;Birdhouse;19;13;10;19;18;21;21;28;25;18;23;25;21;21;22;16;16;25;28;19;28;17;15;13;16;16;14;24;9;16;18;10;20;33;15;19;16;8;14;6;12;11;13;9;4;3;8;12;12;457;Вешалки-плечики;17;104.4;0.8;121.14;525.0;0.0;525;105.0;32.41;31.622500000000002;64.0325;126.49000000000001;104.42;12.196666666666667
29727;Плечики детские голубые;169890234;4658360283739;Birdhouse;2;0;2;1;0;2;4;3;1;1;1;4;3;0;3;1;4;4;4;5;5;8;8;7;1;10;5;3;6;4;1;2;2;4;2;3;5;1;0;3;1;1;3;0;0;3;0;1;0;264;Вешалки-плечики;17;104.4;0.8;121.14;525.0;0.0;525;105.0;32.41;31.622500000000002;64.0325;126.49000000000001;104.42;12.196666666666667
G0520;Игрушка для кошек 70см;169888397;4658804802588;SS&Y Group;17;20;11;10;20;20;15;13;7;14;14;11;20;12;19;14;12;9;10;10;7;8;10;12;8;12;10;9;11;6;10;4;6;9;4;8;7;12;5;5;7;6;4;6;8;10;6;1;1;486;Игрушки для животных;12;66.60000000000001;0.08000000000000002;106.34;400.0;0.0;400;60.0;27.843333333333334;27.24333333333333;55.08666666666666;108.97333333333329;102.48;13.771666666666665
A4905;Переноска для животных черная;183602865;4673005180273;SS&Y Group;0;0;1;0;0;0;0;0;1;0;1;5;0;4;2;2;3;1;2;1;4;1;3;3;0;0;2;2;2;2;2;0;0;2;2;4;1;1;1;0;1;0;0;3;0;0;0;2;1;287;Переноски для животных;12;104.4;0.8;667.44;1577.0;0.0;1577;236.54999999999998;94.76833333333335;92.4028333333333;187.17116666666664;369.6113333333334;55.38;11.86881209046713
22816;Обложка для паспорта с RFID защитой, чёрный;164218632;4643732501221;Travel Friendly;27;11;5;4;2;7;5;5;7;7;14;15;5;6;3;11;1;8;5;7;12;12;3;7;4;2;6;2;4;10;8;3;4;3;12;6;5;3;3;7;5;3;3;6;2;2;2;1;2;1007;Обложки;23;54.0;0.32;156.19;510.0;0.0;510;132.6;27.868333333333332;27.103333333333342;54.97166666666668;108.41333333333333;69.41;10.778758169934642
51000;Зеркало косметическое;168211212;4653292333910;Birdhouse;14;15;17;18;24;17;14;26;20;30;25;37;34;29;32;18;14;28;21;18;14;23;16;21;18;16;19;27;18;13;21;20;22;14;22;12;10;13;10;8;10;7;6;3;2;0;1;2;0;0;Зеркала косметические;23;66.60000000000001;0.08000000000000002;149.64;625.0;0.0;625;162.5;41.04333333333334;40.105833333333344;81.14916666666667;160.42333333333332;107.21;12.983866666666668
A4906;Переноска для животных серая;165082239;4644193388116;SS&Y Group;2;0;1;1;1;0;0;4;3;4;12;6;11;10;7;11;5;3;4;2;6;7;6;4;3;2;4;4;4;1;4;3;1;4;1;0;3;2;4;1;4;2;0;2;3;0;0;4;5;460;Переноски для животных;12;104.4;0.8;667.44;1577.0;0.0;1577;236.54999999999998;94.76833333333335;92.4028333333333;187.17116666666664;369.6113333333334;55.38;11.86881209046713
G0301;Фонарик для чтения книг;169888821;4658003102335;Ocean of Light;6;6;7;1;4;7;18;8;13;12;9;10;16;7;13;4;10;8;8;11;9;6;7;3;5;4;2;4;6;3;5;7;4;0;1;2;0;1;1;0;3;1;0;0;4;0;2;1;0;1134;Фонарики бытовые;23;54.0;0.32;366.11;940.0;0.0;940;244.4;45.915000000000006;44.504999999999974;90.41999999999999;178.02;48.62;9.61914893617021
22817;Обложка для паспорта с RFID защитой, розовый;164218633;4644078590238;Travel Friendly;2;2;2;1;3;0;2;2;4;7;11;15;11;11;6;13;11;2;6;4;6;3;6;6;7;5;4;4;9;8;8;5;3;5;8;4;6;3;7;1;2;4;6;1;3;7;2;2;1;1149;Обложки;23;54.0;0.32;156.19;510.0;0.0;510;132.6;27.868333333333332;27.103333333333342;54.97166666666668;108.41333333333333;69.41;10.778758169934642
G0900;Очки спортивные, белый+иридиум;166332135;4649586847874;Shark Fit;9;4;2;7;1;3;7;3;3;1;1;4;2;3;4;1;1;0;1;3;5;2;2;0;3;1;1;0;0;0;2;1;1;2;3;0;0;1;3;0;2;1;3;0;1;1;1;0;1;628;Маски спортивные;20;54.0;0.32;253.88;737.0;4.0;707;162.61;39.41833333333334;38.357833333333325;77.77616666666665;153.43133333333333;60.43;11.000872230080148
G0707;Тактический ошейник, бежевый, L;168221143;4654957036634;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;128;Ошейники;12;54.0;0.32;247.18;636.0;0.0;636;95.4;39.90333333333332;38.94933333333333;78.85266666666665;155.79733333333328;63.03;12.398218029350101
G0700;Тактический ошейник, черный, М;168221141;4654570234196;SS&Y Group;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;2;0;1;1;0;1;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;369;Ошейники;12;54.0;0.32;247.18;636.0;0.0;636;95.4;39.90333333333332;38.94933333333333;78.85266666666665;155.79733333333328;63.03;12.398218029350101
G0242;Чехол для садовой мебели черный;171120957;4660236398225;Birdhouse;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;1;0;1;5;3;6;3;2;1;3;1;2;4;3;2;3;0;1;2;7;5;4;1;4;5;5;8;7;452;Чехлы для садовой мебели;19;54.0;0.32;548.24;1499.0;0.0;1499;329.78000000000003;94.49666666666664;92.24816666666668;186.7448333333333;368.9926666666667;67.3;12.457960862797417
G0708;Тактический ошейник, бежевый, XL;168221143;4654990326389;SS&Y Group;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;158;Ошейники;12;54.0;0.32;247.18;636.0;0.0;636;95.4;39.90333333333332;38.94933333333333;78.85266666666665;155.79733333333328;63.03;12.398218029350101
A8303;Набор для специй  ;165766451;4647282269839;Shiny Kitchen;6;12;7;2;6;6;5;3;1;2;0;1;0;0;0;3;0;0;1;3;1;0;0;0;1;2;4;0;5;4;2;4;4;2;9;0;2;3;3;0;0;5;2;3;3;2;5;4;4;165;Наборы для специй;20;79.2;0.32;509.86;1625.0;4.0;1560;358.8;102.0233333333333;99.68333333333334;201.70666666666665;398.73333333333323;78.2;12.929914529914528
G0901;Очки спортивные, черный+янтарь;166332137;4649603471648;Shark Fit;3;3;3;1;0;2;2;5;4;0;3;0;2;4;1;3;1;2;1;0;1;5;3;3;2;1;0;2;1;1;1;2;0;4;1;0;0;0;0;1;1;2;2;4;5;3;2;10;4;1165;Маски спортивные;20;54.0;0.32;236.51;659.0;5.0;626;143.98;31.918333333333337;30.979333333333336;62.89766666666667;123.91733333333335;52.39;10.0475505857295
G0902;Очки спортивные, черный+иридиум;166332139;4649729811397;Shark Fit;4;1;2;7;0;6;6;9;9;1;3;8;5;3;6;2;3;2;0;1;5;1;2;2;2;1;1;1;3;7;3;5;1;3;2;1;2;1;0;0;3;0;4;4;2;4;5;10;8;1133;Маски спортивные;20;54.0;0.32;236.51;663.0;3.0;643;147.89;34.1;33.13550000000002;67.23550000000003;132.542;56.04;10.456531881804048
G0286;Спортивные нарукавники, 2 шт.;167134411;4652634275123;Shark Fit;5;13;16;16;5;13;17;19;39;33;33;19;35;21;23;23;12;14;10;10;10;9;16;14;21;17;9;15;13;13;10;14;14;16;14;18;15;8;9;14;8;10;13;8;6;5;8;8;4;1061;Нарукавники;20;54.0;0.32;86.24;320.0;0.0;320;73.60000000000001;17.693333333333328;17.213333333333335;34.906666666666666;68.8533333333333;79.84;10.908333333333333
G0341;Набор автомобилиста для мойки;167143222;4652696068848;Flex Drive;79;40;18;14;10;4;5;6;4;1;2;6;5;7;3;0;1;3;1;4;4;3;1;5;0;3;2;1;0;2;3;1;0;2;4;3;0;4;0;1;1;0;1;1;2;1;6;3;2;840;Наборы автомобилиста;17;66.60000000000001;0.08000000000000002;628.4;1750.0;0.0;1750;350.0;117.5;114.875;232.375;459.4999999999999;73.12;13.278571428571428
G0287;Перчатки детские спортивные, черный;167269506;4653042304535;Shark Fit;6;9;6;3;3;3;3;3;3;6;2;3;3;4;4;4;2;2;5;7;4;1;2;2;13;8;8;5;11;17;15;10;13;11;11;3;13;8;8;3;3;13;7;8;7;4;8;8;13;470;Перчатки спортивные;20;54.0;0.32;155.54;510.0;0.0;510;117.3;30.52666666666667;29.76166666666667;60.28833333333334;119.04666666666668;76.54;11.821241830065361
G0288;Перчатки детские спортивные, песочный;167269508;4653062765750;Shark Fit;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;2;0;1;1;2;0;0;1;0;1;0;0;2;0;1;2;1;0;1;1;0;1;404;Перчатки спортивные;20;54.0;0.32;155.54;510.0;0.0;510;117.3;30.52666666666667;29.76166666666667;60.28833333333334;119.04666666666668;76.54;11.821241830065361
22905;Альбом для наклеек;169456121;4656814339681;Parchment;6;9;3;7;15;10;15;6;10;10;14;11;13;13;10;6;10;3;7;12;10;5;4;3;8;9;7;7;6;13;15;8;5;14;4;11;12;9;6;4;8;6;5;9;4;6;4;5;9;1955;Декор для маникюра;23;66.60000000000001;0.08000000000000002;83.95;330.0;0.0;330;85.8;15.60833333333333;15.113333333333339;30.72166666666667;60.45333333333332;72.01;9.30959595959596
50981;Прищепки для стирки носков;169888608;4657872414792;Birdhouse;2;0;2;2;1;0;2;2;3;1;2;2;0;1;0;1;0;0;0;1;1;3;3;0;1;4;2;1;2;1;2;1;0;1;0;1;2;1;2;0;1;4;1;1;3;2;1;4;0;1309;Прищепки;17;54.0;0.32;84.96;301.0;0.0;301;60.199999999999996;16.973333333333336;16.52183333333333;33.49516666666666;66.08733333333338;77.79;11.127962347729788
